IDDE;DNI1;DNI2;PERIODO;ID_SERVI;NOMBRE_SERVI;CODI_SENTI;PATENTE;CODI_EXPE;FECH_CHI;FECH_UTC;POSI_PUNTO;LATITUD;LONGITUD;VELOCIDAD;PASO_HORA_CHL;PASO_HORA_UTC;PERIODO_HORA;VALIDA;EXTRA
JXWH40-01/09/2021 10:21:17-11;96711420;77130027;202109;376;104;0;JXWH40;30505521;01/09/2021 10:21:17;01/09/2021 14:21:17;11;-23,599452;-70,374852;7;01/09/2021 10:56:47;01/09/2021 14:56:47;10;0;0
JXWH40-01/09/2021 10:21:17-12;96711420;77130027;202109;376;104;0;JXWH40;30505521;01/09/2021 10:21:17;01/09/2021 14:21:17;12;-23,610145;-70,378165;12;01/09/2021 11:01:17;01/09/2021 15:01:17;10;0;0
JXWH40-01/09/2021 10:21:17-13;96711420;77130027;202109;376;104;0;JXWH40;30505521;01/09/2021 10:21:17;01/09/2021 14:21:17;13;-23,632057;-70,384454;14;01/09/2021 11:11:47;01/09/2021 15:11:47;10;0;0
JXWH40-01/09/2021 10:21:17-14;96711420;77130027;202109;376;104;0;JXWH40;30505521;01/09/2021 10:21:17;01/09/2021 14:21:17;14;-23,648445;-70,397879;17;01/09/2021 11:22:48;01/09/2021 15:22:48;10;0;0
JXWH40-01/09/2021 10:21:17-15;96711420;77130027;202109;376;104;0;JXWH40;30505521;01/09/2021 10:21:17;01/09/2021 14:21:17;15;-23,668106;-70,399001;32;01/09/2021 11:35:16;01/09/2021 15:35:16;10;0;0
JXWH40-01/09/2021 10:21:17-16;96711420;77130027;202109;376;104;0;JXWH40;30505521;01/09/2021 10:21:17;01/09/2021 14:21:17;16;-23,678731;-70,409510;24;01/09/2021 11:40:18;01/09/2021 15:40:18;10;0;0
JXWH40-01/09/2021 10:21:17-17;96711420;77130027;202109;376;104;0;JXWH40;30505521;01/09/2021 10:21:17;01/09/2021 14:21:17;17;-23,702226;-70,423604;51;01/09/2021 11:45:48;01/09/2021 15:45:48;10;0;0
JXWH40-01/09/2021 10:21:17-18;96711420;77130027;202109;376;104;0;JXWH40;30505521;01/09/2021 10:21:17;01/09/2021 14:21:17;18;-23,734661;-70,440243;39;01/09/2021 11:51:22;01/09/2021 15:51:22;10;0;0
JXWH40-01/09/2021 11:56:48-1;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;1;-23,735081;-70,440404;5;01/09/2021 11:56:48;01/09/2021 15:56:48;11;0;0
JXWH40-01/09/2021 11:56:48-2;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;2;-23,702243;-70,423490;14;01/09/2021 12:05:54;01/09/2021 16:05:54;11;0;0
JXWH40-01/09/2021 11:56:48-3;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;3;-23,678744;-70,409430;53;01/09/2021 12:12:52;01/09/2021 16:12:52;11;0;0
JXWH40-01/09/2021 11:56:48-4;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;4;-23,672720;-70,404317;36;01/09/2021 12:16:50;01/09/2021 16:16:50;11;0;0
JXWH40-01/09/2021 11:56:48-5;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;5;-23,669938;-70,401066;50;01/09/2021 12:18:51;01/09/2021 16:18:51;11;0;0
JXWH40-01/09/2021 11:56:48-6;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;6;-23,664990;-70,396700;21;01/09/2021 12:21:51;01/09/2021 16:21:51;11;0;0
JXWH40-01/09/2021 11:56:48-7;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;7;-23,657110;-70,394161;27;01/09/2021 12:24:20;01/09/2021 16:24:20;11;0;0
JXWH40-01/09/2021 11:56:48-8;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;8;-23,647395;-70,401901;11;01/09/2021 12:34:52;01/09/2021 16:34:52;11;0;0
JXWH40-01/09/2021 11:56:48-9;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;9;-23,647397;-70,398341;2;01/09/2021 12:37:22;01/09/2021 16:37:22;11;0;0
JXWH40-01/09/2021 11:56:48-10;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;10;-23,648425;-70,391249;28;01/09/2021 12:42:23;01/09/2021 16:42:23;11;0;0
JXWH40-01/09/2021 11:56:48-11;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;11;-23,638919;-70,386425;38;01/09/2021 12:44:53;01/09/2021 16:44:53;11;0;0
JXWH40-01/09/2021 11:56:48-12;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;12;-23,631041;-70,385091;31;01/09/2021 12:47:49;01/09/2021 16:47:49;11;0;0
JXWH40-01/09/2021 11:56:48-13;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;13;-23,629347;-70,377409;11;01/09/2021 12:49:52;01/09/2021 16:49:52;11;0;0
JXWH40-01/09/2021 11:56:48-14;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;14;-23,621291;-70,379101;15;01/09/2021 12:54:23;01/09/2021 16:54:23;11;0;0
JXWH40-01/09/2021 11:56:48-15;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;15;-23,610147;-70,378165;35;01/09/2021 12:58:22;01/09/2021 16:58:22;11;0;0
JXWH40-01/09/2021 11:56:48-16;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;16;-23,601567;-70,376409;14;01/09/2021 13:02:21;01/09/2021 17:02:21;11;0;0
JXWH40-01/09/2021 11:56:48-17;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;17;-23,599461;-70,374853;6;01/09/2021 13:03:53;01/09/2021 17:03:53;11;0;0
JXWH40-01/09/2021 11:56:48-18;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;18;-23,597241;-70,377415;18;01/09/2021 13:06:49;01/09/2021 17:06:49;11;0;0
JXWH40-01/09/2021 11:56:48-19;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;19;-23,592430;-70,378548;35;01/09/2021 13:08:53;01/09/2021 17:08:53;11;0;0
JXWH40-01/09/2021 11:56:48-20;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;20;-23,586614;-70,380019;20;01/09/2021 13:10:21;01/09/2021 17:10:21;11;0;0
JXWH40-01/09/2021 11:56:48-21;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;21;-23,583971;-70,381250;24;01/09/2021 13:11:22;01/09/2021 17:11:22;11;0;0
JXWH40-01/09/2021 11:56:48-22;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;22;-23,578547;-70,380674;20;01/09/2021 13:13:54;01/09/2021 17:13:54;11;0;0
JXWH40-01/09/2021 11:56:48-23;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;23;-23,575460;-70,378250;27;01/09/2021 13:19:23;01/09/2021 17:19:23;11;0;0
JXWH40-01/09/2021 11:56:48-24;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;24;-23,573483;-70,382142;4;01/09/2021 13:23:52;01/09/2021 17:23:52;11;0;0
JXWH40-01/09/2021 11:56:48-25;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;25;-23,569675;-70,379514;22;01/09/2021 13:28:23;01/09/2021 17:28:23;11;0;0
JXWH40-01/09/2021 11:56:48-26;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;26;-23,569543;-70,377594;19;01/09/2021 13:30:23;01/09/2021 17:30:23;11;0;0
JXWH40-01/09/2021 11:56:48-27;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;27;-23,564537;-70,384818;6;01/09/2021 13:35:23;01/09/2021 17:35:23;11;0;0
JXWH40-01/09/2021 11:56:48-28;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;28;-23,563513;-70,391063;38;01/09/2021 13:39:50;01/09/2021 17:39:50;11;0;0
JXWH40-01/09/2021 11:56:48-29;96711420;77130027;202109;376;104;1;JXWH40;30511522;01/09/2021 11:56:48;01/09/2021 15:56:48;29;-23,555423;-70,391340;35;01/09/2021 13:41:24;01/09/2021 17:41:24;11;0;0
JXWH40-01/09/2021 14:10:23-1;96711420;77130027;202109;376;104;0;JXWH40;30519746;01/09/2021 14:10:23;01/09/2021 18:10:23;1;-23,550549;-70,387464;8;01/09/2021 14:10:23;01/09/2021 18:10:23;14;0;0
JXWH40-01/09/2021 14:10:23-2;96711420;77130027;202109;376;104;0;JXWH40;30519746;01/09/2021 14:10:23;01/09/2021 18:10:23;2;-23,559483;-70,391175;24;01/09/2021 14:13:24;01/09/2021 18:13:24;14;0;0
JXWH40-01/09/2021 14:10:23-3;96711420;77130027;202109;376;104;0;JXWH40;30519746;01/09/2021 14:10:23;01/09/2021 18:10:23;3;-23,565941;-70,383100;28;01/09/2021 14:20:22;01/09/2021 18:20:22;14;0;0
JXWH40-01/09/2021 14:10:23-4;96711420;77130027;202109;376;104;0;JXWH40;30519746;01/09/2021 14:10:23;01/09/2021 18:10:23;4;-23,567920;-70,380074;22;01/09/2021 14:22:53;01/09/2021 18:22:53;14;0;0
JXWH40-01/09/2021 14:10:23-5;96711420;77130027;202109;376;104;0;JXWH40;30519746;01/09/2021 14:10:23;01/09/2021 18:10:23;5;-23,569116;-70,376841;25;01/09/2021 14:23:53;01/09/2021 18:23:53;14;0;0
JXWH40-01/09/2021 14:10:23-6;96711420;77130027;202109;376;104;0;JXWH40;30519746;01/09/2021 14:10:23;01/09/2021 18:10:23;6;-23,573484;-70,382142;26;01/09/2021 14:27:54;01/09/2021 18:27:54;14;0;0
JXWH40-01/09/2021 14:10:23-7;96711420;77130027;202109;376;104;0;JXWH40;30519746;01/09/2021 14:10:23;01/09/2021 18:10:23;7;-23,576353;-70,374956;19;01/09/2021 14:31:22;01/09/2021 18:31:22;14;0;0
JXWH40-01/09/2021 14:10:23-8;96711420;77130027;202109;376;104;0;JXWH40;30519746;01/09/2021 14:10:23;01/09/2021 18:10:23;8;-23,581342;-70,383032;28;01/09/2021 14:35:47;01/09/2021 18:35:47;14;0;0
JXWH40-01/09/2021 14:10:23-9;96711420;77130027;202109;376;104;0;JXWH40;30519746;01/09/2021 14:10:23;01/09/2021 18:10:23;9;-23,585517;-70,382730;43;01/09/2021 14:37:51;01/09/2021 18:37:51;14;0;0
JXWH40-01/09/2021 14:10:23-10;96711420;77130027;202109;376;104;0;JXWH40;30519746;01/09/2021 14:10:23;01/09/2021 18:10:23;10;-23,592426;-70,378548;4;01/09/2021 14:41:17;01/09/2021 18:41:17;14;0;0
JXWH40-01/09/2021 14:10:23-11;96711420;77130027;202109;376;104;0;JXWH40;30519746;01/09/2021 14:10:23;01/09/2021 18:10:23;11;-23,599452;-70,374852;27;01/09/2021 14:46:54;01/09/2021 18:46:54;14;0;0
JXWH40-01/09/2021 14:10:23-12;96711420;77130027;202109;376;104;0;JXWH40;30519746;01/09/2021 14:10:23;01/09/2021 18:10:23;12;-23,610145;-70,378165;27;01/09/2021 14:49:54;01/09/2021 18:49:54;14;0;0
JXWH40-01/09/2021 14:10:23-13;96711420;77130027;202109;376;104;0;JXWH40;30519746;01/09/2021 14:10:23;01/09/2021 18:10:23;13;-23,632057;-70,384454;20;01/09/2021 15:00:54;01/09/2021 19:00:54;14;0;0
JXWH40-01/09/2021 14:10:23-14;96711420;77130027;202109;376;104;0;JXWH40;30519746;01/09/2021 14:10:23;01/09/2021 18:10:23;14;-23,648445;-70,397879;11;01/09/2021 15:10:23;01/09/2021 19:10:23;14;0;0
JXWH40-01/09/2021 14:10:23-15;96711420;77130027;202109;376;104;0;JXWH40;30519746;01/09/2021 14:10:23;01/09/2021 18:10:23;15;-23,668106;-70,399001;27;01/09/2021 15:22:24;01/09/2021 19:22:24;14;0;0
JXWH40-01/09/2021 14:10:23-16;96711420;77130027;202109;376;104;0;JXWH40;30519746;01/09/2021 14:10:23;01/09/2021 18:10:23;16;-23,678731;-70,409510;46;01/09/2021 15:27:54;01/09/2021 19:27:54;14;0;0
JXWH40-01/09/2021 14:10:23-17;96711420;77130027;202109;376;104;0;JXWH40;30519746;01/09/2021 14:10:23;01/09/2021 18:10:23;17;-23,702226;-70,423604;68;01/09/2021 15:33:24;01/09/2021 19:33:24;14;0;0
JXWH40-01/09/2021 14:10:23-18;96711420;77130027;202109;376;104;0;JXWH40;30519746;01/09/2021 14:10:23;01/09/2021 18:10:23;18;-23,734661;-70,440243;42;01/09/2021 15:38:55;01/09/2021 19:38:55;14;0;0
JXWH40-01/09/2021 15:48:17-1;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;1;-23,735081;-70,440404;39;01/09/2021 15:48:17;01/09/2021 19:48:17;15;0;0
JXWH40-01/09/2021 15:48:17-2;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;2;-23,702243;-70,423490;51;01/09/2021 15:55:48;01/09/2021 19:55:48;15;0;0
JXWH40-01/09/2021 15:48:17-3;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;3;-23,678744;-70,409430;14;01/09/2021 16:01:48;01/09/2021 20:01:48;15;0;0
JXWH40-01/09/2021 15:48:17-4;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;4;-23,672720;-70,404317;34;01/09/2021 16:05:18;01/09/2021 20:05:18;15;0;0
JXWH40-01/09/2021 15:48:17-5;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;5;-23,669938;-70,401066;31;01/09/2021 16:07:18;01/09/2021 20:07:18;15;0;0
JXWH40-01/09/2021 15:48:17-6;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;6;-23,664990;-70,396700;34;01/09/2021 16:09:48;01/09/2021 20:09:48;15;0;0
JXWH40-01/09/2021 15:48:17-7;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;7;-23,657110;-70,394161;20;01/09/2021 16:13:18;01/09/2021 20:13:18;15;0;0
JXWH40-01/09/2021 15:48:17-8;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;8;-23,647395;-70,401901;9;01/09/2021 16:22:47;01/09/2021 20:22:47;15;0;0
JXWH40-01/09/2021 15:48:17-9;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;9;-23,647397;-70,398341;8;01/09/2021 16:26:16;01/09/2021 20:26:16;15;0;0
JXWH40-01/09/2021 15:48:17-10;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;10;-23,648425;-70,391249;39;01/09/2021 16:30:46;01/09/2021 20:30:46;15;0;0
JXWH40-01/09/2021 15:48:17-11;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;11;-23,638919;-70,386425;33;01/09/2021 16:33:46;01/09/2021 20:33:46;15;0;0
JXWH40-01/09/2021 15:48:17-12;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;12;-23,631041;-70,385091;25;01/09/2021 16:36:47;01/09/2021 20:36:47;15;0;0
JXWH40-01/09/2021 15:48:17-13;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;13;-23,629347;-70,377409;15;01/09/2021 16:39:16;01/09/2021 20:39:16;15;0;0
JXWH40-01/09/2021 15:48:17-14;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;14;-23,621291;-70,379101;15;01/09/2021 16:44:46;01/09/2021 20:44:46;15;0;0
JXWH40-01/09/2021 15:48:17-15;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;15;-23,610147;-70,378165;23;01/09/2021 16:48:47;01/09/2021 20:48:47;15;0;0
JXWH40-01/09/2021 15:48:17-16;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;16;-23,601567;-70,376409;18;01/09/2021 16:52:17;01/09/2021 20:52:17;15;0;0
JXWH40-01/09/2021 15:48:17-17;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;17;-23,599461;-70,374853;25;01/09/2021 16:53:16;01/09/2021 20:53:16;15;0;0
JXWH40-01/09/2021 15:48:17-18;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;18;-23,597241;-70,377415;12;01/09/2021 16:56:21;01/09/2021 20:56:21;15;0;0
JXWH40-01/09/2021 15:48:17-19;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;19;-23,592430;-70,378548;25;01/09/2021 16:57:47;01/09/2021 20:57:47;15;0;0
JXWH40-01/09/2021 15:48:17-20;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;20;-23,586614;-70,380019;21;01/09/2021 16:59:47;01/09/2021 20:59:47;15;0;0
JXWH40-01/09/2021 15:48:17-21;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;21;-23,583971;-70,381250;13;01/09/2021 17:01:49;01/09/2021 21:01:49;15;0;0
JXWH40-01/09/2021 15:48:17-22;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;22;-23,578547;-70,380674;15;01/09/2021 17:03:46;01/09/2021 21:03:46;15;0;0
JXWH40-01/09/2021 15:48:17-23;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;23;-23,575460;-70,378250;19;01/09/2021 17:08:55;01/09/2021 21:08:55;15;0;0
JXWH40-01/09/2021 15:48:17-24;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;24;-23,573483;-70,382142;28;01/09/2021 17:13:47;01/09/2021 21:13:47;15;0;0
JXWH40-01/09/2021 15:48:17-25;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;25;-23,569675;-70,379514;20;01/09/2021 17:17:17;01/09/2021 21:17:17;15;0;0
JXWH40-01/09/2021 15:48:17-26;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;26;-23,569543;-70,377594;17;01/09/2021 17:18:52;01/09/2021 21:18:52;15;0;0
JXWH40-01/09/2021 15:48:17-27;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;27;-23,564537;-70,384818;6;01/09/2021 17:25:18;01/09/2021 21:25:18;15;0;0
JXWH40-01/09/2021 15:48:17-28;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;28;-23,563513;-70,391063;19;01/09/2021 17:29:47;01/09/2021 21:29:47;15;0;0
JXWH40-01/09/2021 15:48:17-29;96711420;77130027;202109;376;104;1;JXWH40;30525209;01/09/2021 15:48:17;01/09/2021 19:48:17;29;-23,555423;-70,391340;57;01/09/2021 17:31:17;01/09/2021 21:31:17;15;0;0
JXWH40-01/09/2021 18:12:19-1;96711420;77130027;202109;376;104;0;JXWH40;30534263;01/09/2021 18:12:19;01/09/2021 22:12:19;1;-23,550549;-70,387464;16;01/09/2021 18:12:19;01/09/2021 22:12:19;18;0;0
JXWH40-01/09/2021 18:12:19-2;96711420;77130027;202109;376;104;0;JXWH40;30534263;01/09/2021 18:12:19;01/09/2021 22:12:19;2;-23,559483;-70,391175;35;01/09/2021 18:19:48;01/09/2021 22:19:48;18;0;0
JXWH40-01/09/2021 18:12:19-3;96711420;77130027;202109;376;104;0;JXWH40;30534263;01/09/2021 18:12:19;01/09/2021 22:12:19;3;-23,565941;-70,383100;16;01/09/2021 18:26:18;01/09/2021 22:26:18;18;0;0
JXWH40-01/09/2021 18:12:19-4;96711420;77130027;202109;376;104;0;JXWH40;30534263;01/09/2021 18:12:19;01/09/2021 22:12:19;4;-23,567920;-70,380074;21;01/09/2021 18:29:19;01/09/2021 22:29:19;18;0;0
JXWH40-01/09/2021 18:12:19-5;96711420;77130027;202109;376;104;0;JXWH40;30534263;01/09/2021 18:12:19;01/09/2021 22:12:19;5;-23,569116;-70,376841;21;01/09/2021 18:30:48;01/09/2021 22:30:48;18;0;0
JXWH40-01/09/2021 18:12:19-6;96711420;77130027;202109;376;104;0;JXWH40;30534263;01/09/2021 18:12:19;01/09/2021 22:12:19;6;-23,573484;-70,382142;6;01/09/2021 18:35:18;01/09/2021 22:35:18;18;0;0
JXWH40-01/09/2021 18:12:19-7;96711420;77130027;202109;376;104;0;JXWH40;30534263;01/09/2021 18:12:19;01/09/2021 22:12:19;7;-23,576353;-70,374956;20;01/09/2021 18:41:49;01/09/2021 22:41:49;18;0;0
JXWH40-01/09/2021 18:12:19-8;96711420;77130027;202109;376;104;0;JXWH40;30534263;01/09/2021 18:12:19;01/09/2021 22:12:19;8;-23,581342;-70,383032;15;01/09/2021 18:46:49;01/09/2021 22:46:49;18;0;0
JXWH40-01/09/2021 18:12:19-9;96711420;77130027;202109;376;104;0;JXWH40;30534263;01/09/2021 18:12:19;01/09/2021 22:12:19;9;-23,585517;-70,382730;16;01/09/2021 18:48:49;01/09/2021 22:48:49;18;0;0
JXWH40-01/09/2021 18:12:19-10;96711420;77130027;202109;376;104;0;JXWH40;30534263;01/09/2021 18:12:19;01/09/2021 22:12:19;10;-23,592426;-70,378548;18;01/09/2021 18:51:49;01/09/2021 22:51:49;18;0;0
JXWH40-01/09/2021 18:12:19-11;96711420;77130027;202109;376;104;0;JXWH40;30534263;01/09/2021 18:12:19;01/09/2021 22:12:19;11;-23,599452;-70,374852;25;01/09/2021 18:55:18;01/09/2021 22:55:18;18;0;0
JXWH40-01/09/2021 18:12:19-12;96711420;77130027;202109;376;104;0;JXWH40;30534263;01/09/2021 18:12:19;01/09/2021 22:12:19;12;-23,610145;-70,378165;21;01/09/2021 18:59:20;01/09/2021 22:59:20;18;0;0
JXWH40-01/09/2021 18:12:19-13;96711420;77130027;202109;376;104;0;JXWH40;30534263;01/09/2021 18:12:19;01/09/2021 22:12:19;13;-23,632057;-70,384454;33;01/09/2021 19:11:20;01/09/2021 23:11:20;18;0;0
JXWH40-01/09/2021 18:12:19-14;96711420;77130027;202109;376;104;0;JXWH40;30534263;01/09/2021 18:12:19;01/09/2021 22:12:19;14;-23,648445;-70,397879;21;01/09/2021 19:25:49;01/09/2021 23:25:49;18;0;0
JXWH40-01/09/2021 18:12:19-15;96711420;77130027;202109;376;104;0;JXWH40;30534263;01/09/2021 18:12:19;01/09/2021 22:12:19;15;-23,668106;-70,399001;39;01/09/2021 19:37:49;01/09/2021 23:37:49;18;0;0
JXWH40-01/09/2021 18:12:19-16;96711420;77130027;202109;376;104;0;JXWH40;30534263;01/09/2021 18:12:19;01/09/2021 22:12:19;16;-23,678731;-70,409510;54;01/09/2021 19:43:50;01/09/2021 23:43:50;18;0;0
JXWH40-01/09/2021 18:12:19-17;96711420;77130027;202109;376;104;0;JXWH40;30534263;01/09/2021 18:12:19;01/09/2021 22:12:19;17;-23,702226;-70,423604;78;01/09/2021 19:49:20;01/09/2021 23:49:20;18;0;0
JXWH40-01/09/2021 18:12:19-18;96711420;77130027;202109;376;104;0;JXWH40;30534263;01/09/2021 18:12:19;01/09/2021 22:12:19;18;-23,734661;-70,440243;40;01/09/2021 19:53:17;01/09/2021 23:53:17;18;0;0
JXWH40-01/09/2021 19:55:21-1;96711420;77130027;202109;376;104;1;JXWH40;30540470;01/09/2021 19:55:21;01/09/2021 23:55:21;1;-23,735081;-70,440404;40;01/09/2021 19:55:21;01/09/2021 23:55:21;19;1;0
JXWH40-01/09/2021 19:55:21-2;96711420;77130027;202109;376;104;1;JXWH40;30540470;01/09/2021 19:55:21;01/09/2021 23:55:21;2;-23,702243;-70,423490;82;01/09/2021 20:00:22;02/09/2021 00:00:22;19;1;0
JXWH40-01/09/2021 19:55:21-3;96711420;77130027;202109;376;104;1;JXWH40;30540470;01/09/2021 19:55:21;01/09/2021 23:55:21;3;-23,678744;-70,409430;32;01/09/2021 20:05:51;02/09/2021 00:05:51;19;1;0
JXWH40-01/09/2021 19:55:21-4;96711420;77130027;202109;376;104;1;JXWH40;30540470;01/09/2021 19:55:21;01/09/2021 23:55:21;4;-23,672720;-70,404317;40;01/09/2021 20:08:51;02/09/2021 00:08:51;19;1;0
JXWH40-01/09/2021 19:55:21-5;96711420;77130027;202109;376;104;1;JXWH40;30540470;01/09/2021 19:55:21;01/09/2021 23:55:21;5;-23,669938;-70,401066;50;01/09/2021 20:10:21;02/09/2021 00:10:21;19;1;0
JXWH40-01/09/2021 19:55:21-6;96711420;77130027;202109;376;104;1;JXWH40;30540470;01/09/2021 19:55:21;01/09/2021 23:55:21;6;-23,664990;-70,396700;35;01/09/2021 20:11:51;02/09/2021 00:11:51;19;1;0
JXWH40-01/09/2021 19:55:21-7;96711420;77130027;202109;376;104;1;JXWH40;30540470;01/09/2021 19:55:21;01/09/2021 23:55:21;7;-23,657110;-70,394161;21;01/09/2021 20:14:21;02/09/2021 00:14:21;19;1;0
JXWH40-01/09/2021 19:55:21-8;96711420;77130027;202109;376;104;1;JXWH40;30540470;01/09/2021 19:55:21;01/09/2021 23:55:21;8;-23,647395;-70,401901;8;01/09/2021 20:22:53;02/09/2021 00:22:53;19;1;0
JXWH40-01/09/2021 19:55:21-9;96711420;77130027;202109;376;104;1;JXWH40;30540470;01/09/2021 19:55:21;01/09/2021 23:55:21;9;-23,647397;-70,398341;22;01/09/2021 20:26:22;02/09/2021 00:26:22;19;1;0
JXWH40-01/09/2021 19:55:21-10;96711420;77130027;202109;376;104;1;JXWH40;30540470;01/09/2021 19:55:21;01/09/2021 23:55:21;10;-23,648425;-70,391249;36;01/09/2021 20:30:23;02/09/2021 00:30:23;19;1;0
JXWH40-01/09/2021 19:55:21-11;96711420;77130027;202109;376;104;1;JXWH40;30540470;01/09/2021 19:55:21;01/09/2021 23:55:21;11;-23,638919;-70,386425;33;01/09/2021 20:33:20;02/09/2021 00:33:20;19;1;0
